"targetId","targetName","comparatorId","comparatorName","outcomeId","outcomeName","type"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",318800,"Gastroesophageal reflux disease","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",318800,"Gastroesophageal reflux disease","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",318800,"Gastroesophageal reflux disease","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",318800,"Gastroesophageal reflux disease","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",318800,"Gastroesophageal reflux disease","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",318800,"Gastroesophageal reflux disease","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",318800,"Gastroesophageal reflux disease","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",433316,"Dizziness and giddiness","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",433316,"Dizziness and giddiness","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",433316,"Dizziness and giddiness","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",433316,"Dizziness and giddiness","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",433316,"Dizziness and giddiness","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",433316,"Dizziness and giddiness","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",433316,"Dizziness and giddiness","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",433316,"Dizziness and giddiness","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",433316,"Dizziness and giddiness","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",433316,"Dizziness and giddiness","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",433316,"Dizziness and giddiness","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",201826,"Type 2 diabetes mellitus","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",201826,"Type 2 diabetes mellitus","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",201826,"Type 2 diabetes mellitus","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",201826,"Type 2 diabetes mellitus","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",201826,"Type 2 diabetes mellitus","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",201826,"Type 2 diabetes mellitus","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",201826,"Type 2 diabetes mellitus","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",201826,"Type 2 diabetes mellitus","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",201826,"Type 2 diabetes mellitus","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",201826,"Type 2 diabetes mellitus","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",201826,"Type 2 diabetes mellitus","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",141932,"Seborrheic keratosis","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",141932,"Seborrheic keratosis","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",141932,"Seborrheic keratosis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",141932,"Seborrheic keratosis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",141932,"Seborrheic keratosis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",141932,"Seborrheic keratosis","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",141932,"Seborrheic keratosis","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",141932,"Seborrheic keratosis","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",141932,"Seborrheic keratosis","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",141932,"Seborrheic keratosis","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",141932,"Seborrheic keratosis","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",138825,"Actinic keratosis","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",138825,"Actinic keratosis","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",138825,"Actinic keratosis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",138825,"Actinic keratosis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",138825,"Actinic keratosis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",138825,"Actinic keratosis","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",138825,"Actinic keratosis","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",138825,"Actinic keratosis","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",138825,"Actinic keratosis","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",138825,"Actinic keratosis","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",138825,"Actinic keratosis","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",313459,"Sleep apnea","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",313459,"Sleep apnea","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",313459,"Sleep apnea","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",313459,"Sleep apnea","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",313459,"Sleep apnea","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",313459,"Sleep apnea","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",313459,"Sleep apnea","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",313459,"Sleep apnea","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",313459,"Sleep apnea","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",313459,"Sleep apnea","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",313459,"Sleep apnea","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",436962,"Insomnia","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",436962,"Insomnia","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",436962,"Insomnia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",436962,"Insomnia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",436962,"Insomnia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",436962,"Insomnia","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",436962,"Insomnia","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",436962,"Insomnia","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",436962,"Insomnia","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",436962,"Insomnia","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",436962,"Insomnia","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",75860,"Constipation","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",75860,"Constipation","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",75860,"Constipation","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",75860,"Constipation","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",75860,"Constipation","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",75860,"Constipation","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",75860,"Constipation","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",75860,"Constipation","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",75860,"Constipation","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",75860,"Constipation","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",75860,"Constipation","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",439082,"Menopausal syndrome","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",439082,"Menopausal syndrome","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",439082,"Menopausal syndrome","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",439082,"Menopausal syndrome","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",439082,"Menopausal syndrome","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",439082,"Menopausal syndrome","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",439082,"Menopausal syndrome","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",439082,"Menopausal syndrome","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",439082,"Menopausal syndrome","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",439082,"Menopausal syndrome","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",439082,"Menopausal syndrome","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",197381,"Epigastric pain","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",197381,"Epigastric pain","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",197381,"Epigastric pain","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",197381,"Epigastric pain","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",197381,"Epigastric pain","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",197381,"Epigastric pain","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",197381,"Epigastric pain","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",197381,"Epigastric pain","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",197381,"Epigastric pain","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",197381,"Epigastric pain","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",197381,"Epigastric pain","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",136057,"Benign neoplasm of skin of trunk","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",136057,"Benign neoplasm of skin of trunk","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",136057,"Benign neoplasm of skin of trunk","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",136057,"Benign neoplasm of skin of trunk","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",136057,"Benign neoplasm of skin of trunk","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",136057,"Benign neoplasm of skin of trunk","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",136057,"Benign neoplasm of skin of trunk","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",136057,"Benign neoplasm of skin of trunk","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",136057,"Benign neoplasm of skin of trunk","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",136057,"Benign neoplasm of skin of trunk","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",136057,"Benign neoplasm of skin of trunk","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",40483107,"Inflamed seborrheic keratosis","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",40483107,"Inflamed seborrheic keratosis","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",40483107,"Inflamed seborrheic keratosis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",40483107,"Inflamed seborrheic keratosis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",40483107,"Inflamed seborrheic keratosis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",40483107,"Inflamed seborrheic keratosis","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",40483107,"Inflamed seborrheic keratosis","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",40483107,"Inflamed seborrheic keratosis","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",40483107,"Inflamed seborrheic keratosis","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",40483107,"Inflamed seborrheic keratosis","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",40483107,"Inflamed seborrheic keratosis","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",4193704,"Type 2 diabetes mellitus without complication","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",4193704,"Type 2 diabetes mellitus without complication","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",4193704,"Type 2 diabetes mellitus without complication","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",4193704,"Type 2 diabetes mellitus without complication","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",4193704,"Type 2 diabetes mellitus without complication","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",4193704,"Type 2 diabetes mellitus without complication","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",4193704,"Type 2 diabetes mellitus without complication","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",4193704,"Type 2 diabetes mellitus without complication","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",4193704,"Type 2 diabetes mellitus without complication","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",4193704,"Type 2 diabetes mellitus without complication","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",4193704,"Type 2 diabetes mellitus without complication","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",432284,"Single major depressive episode","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",432284,"Single major depressive episode","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",432284,"Single major depressive episode","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",432284,"Single major depressive episode","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",432284,"Single major depressive episode","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",432284,"Single major depressive episode","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",432284,"Single major depressive episode","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",432284,"Single major depressive episode","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",432284,"Single major depressive episode","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",432284,"Single major depressive episode","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",432284,"Single major depressive episode","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",437833,"Hypokalemia","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",437833,"Hypokalemia","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",437833,"Hypokalemia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",437833,"Hypokalemia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",437833,"Hypokalemia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",437833,"Hypokalemia","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",437833,"Hypokalemia","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",437833,"Hypokalemia","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",437833,"Hypokalemia","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",437833,"Hypokalemia","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",437833,"Hypokalemia","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",31317,"Dysphagia","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",31317,"Dysphagia","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",31317,"Dysphagia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",31317,"Dysphagia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",31317,"Dysphagia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",31317,"Dysphagia","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",31317,"Dysphagia","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",31317,"Dysphagia","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",31317,"Dysphagia","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",31317,"Dysphagia","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",31317,"Dysphagia","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",140641,"Verruca vulgaris","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",140641,"Verruca vulgaris","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",140641,"Verruca vulgaris","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",140641,"Verruca vulgaris","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",140641,"Verruca vulgaris","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",140641,"Verruca vulgaris","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",140641,"Verruca vulgaris","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",140641,"Verruca vulgaris","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",140641,"Verruca vulgaris","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",140641,"Verruca vulgaris","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",140641,"Verruca vulgaris","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",137351,"Epidermoid cyst of skin","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",137351,"Epidermoid cyst of skin","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",137351,"Epidermoid cyst of skin","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",137351,"Epidermoid cyst of skin","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",137351,"Epidermoid cyst of skin","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",137351,"Epidermoid cyst of skin","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",137351,"Epidermoid cyst of skin","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",137351,"Epidermoid cyst of skin","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",137351,"Epidermoid cyst of skin","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",137351,"Epidermoid cyst of skin","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",137351,"Epidermoid cyst of skin","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",374375,"Impacted cerumen","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",374375,"Impacted cerumen","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",374375,"Impacted cerumen","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",374375,"Impacted cerumen","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",374375,"Impacted cerumen","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",374375,"Impacted cerumen","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",374375,"Impacted cerumen","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",374375,"Impacted cerumen","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",374375,"Impacted cerumen","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",374375,"Impacted cerumen","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",374375,"Impacted cerumen","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",437264,"Tobacco dependence syndrome","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",437264,"Tobacco dependence syndrome","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",437264,"Tobacco dependence syndrome","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",437264,"Tobacco dependence syndrome","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",437264,"Tobacco dependence syndrome","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",437264,"Tobacco dependence syndrome","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",437264,"Tobacco dependence syndrome","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",437264,"Tobacco dependence syndrome","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",437264,"Tobacco dependence syndrome","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",437264,"Tobacco dependence syndrome","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",437264,"Tobacco dependence syndrome","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",435796,"Dehydration","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",435796,"Dehydration","Outcome"
